,ReviewId,RecipeId,AuthorId,AuthorName,Rating,Review,DateSubmitted,DateModified
86016,93487,9085,53368,Cooking Person,5,"YUMMY!  Great quick snack and way too easy to make. :)  I always have left over tortillas from taco nights, and always have at least one package on hand to make tortilla chips by buttering and baking the tortillas.  This was a great addition to my tortilla recipe collection.  Thanks so much for posting!",2004-03-15T17:13:50Z,2004-03-15T17:13:50Z
55099,61057,57035,86181,AllenK Harris,5,This chicken was very nice and the wife loved it. Next time I use it I will cut the cooking time by 10 minutes because we have a fan assisted gas oven.,2003-07-25T08:26:12Z,2003-07-25T08:26:12Z
49874,55421,63716,83400,Daydream,5,"This had a lovely fresh taste, and the juices from the pineapple, along with the lime, tequila and sugar, made a delicious syrup.  I made it exactly as instructed. I used superfine sugar as I felt it would dissolve easier. The dish I used was 11"" by 7"".  Next time I'd choose a smaller dish, to better retain the juices while cooking. We enjoyed it with icecream.  The only down-side to this recipe is the cost.  Fortunately, I had some tequila already, but the pineapple wasn't cheap either.  Then again, it is out of season in Oz. Next time I'll make it in spring/summer.",2003-06-12T08:51:40Z,2003-06-12T08:51:40Z
49775,55316,63889,27678,Sackville,5,"Lovely, lovely, lovely. I can't say a bad thing about this salad. I made the dressing with fresh basil and used about 4 tsp olive oil and 2 tsp vinegar. It didn't exactly ""drizzle"" but it was tasty nonetheless and I liked how it turned out thick and almost creamy.",2003-06-11T09:51:46Z,2003-06-11T09:51:46Z
45305,50642,41611,2310,Geema,5,"I loved the concept of this recipe, so I tailored it to suit our family and made a couple of changes. I used cornflake crumbs, placing them in a food processor with 1/4 cup of sundried tomatoes, 1 teaspoon Italian seasoning, Parmesan, garlic powder, salt and pepper.  Then I followed the recipe until it came time to fry the eggplant. I used about 1/4 cup olive oil on a large, seasoned griddle and sauteed the patties for about 5-7 minutes on each side until golden brown outside and tender inside.  Crispy and delicious!  I topped them with my tomato feta relish, and served them with some green beans and garlic bread for a wonderful vegetarian meal.
Thanks for your wonderful idea for fried eggplant!",2003-04-27T16:37:15Z,2003-04-27T16:37:15Z
67105,73667,33130,109466,Ann Rotatori,5,"Excellent with any steak.  I made this and the bernaise butter as options.  Folks could pick and choose what they liked best.
",2003-11-02T06:25:38Z,2003-11-02T06:25:38Z
41643,46732,54311,16459,Elizabeth Fullerton,5,"This is a very easy dish to make. I have to say that it does not taste like what I would consider ""diet"" food either. I loved it, my husband loved it, and my kids loved it. I will be making this many times over. We served it over angel hair pasta. I do have to warn you that if you are not a garlic fan then you shouldn't eat this dish; but if you are a garlic lover, you've found a wonderful meal!",2003-03-28T06:45:48Z,2003-03-28T06:45:48Z
91129,98870,59895,124295,Lisa in Cali,5,These are the most delicious  brownies you will ever make.  The coffee only enriches the chocolate flavor.  ,2004-04-17T07:52:24Z,2004-04-17T07:52:24Z
21376,25267,34527,55590,Fran Urwin,5,"Very easy to make and surprisingly good. 
Thanks for sharing!",2002-09-20T17:32:36Z,2002-09-20T17:32:36Z
23099,27085,11367,9748,Sudie,5,"This is my second review of these.  While I had some problems with the exection last time, these were too good not to try again.  This time, I used black bean soup instead of plain beans, which I drained, but not completely.  This solved the dry bean problem for me.  Then I discovered when rolling them up that if I put a thin layer of beans all over the tortilla, then a layer of cheese on only half of it, but then roll it cheese half first, the cheese gets pushed along, the whole thing gets filled, but you have a firmer roll that is easier to cut.  Did I explain that right?  These are wonderful and my guests loved them!",2004-08-29T13:18:05Z,2004-08-29T13:18:05Z
81434,88663,30360,68728,Allison Williams,5,"Two thumbs up for this steak. This is now a household favorite. Slightly crunchy outside but retained a nice juicy texture inside. We used ribeyes and added about 1/2 tsp each of dried oregano and dried thyme to the dry rub. Fantastic flavor, esp with the butter melting over top the meat. Served this with asparagus (grilled in a foil packet) and garlic mashed potatoes.",2004-02-13T18:06:25Z,2004-02-13T18:06:25Z
33756,38527,51319,30534,Lorac,5,"I am addicted to this easy to make and colorful dish. Sweet carrots in a spicy vinegary dressing, tamed with fresh cilantro. I didn't use 1/4 tsp of cayenne. I'm a Yankee and that amount equals my total consumption for a year, so one shake is enough for me. I don't like cilantro, but some how I knew it was important to this dish. I was brave and added 3 tbls and I am so glad I did. The cilantro mellows the vinegar and accents the other flavor. This is the first time I have enjoyed fresh cilanto and I keep going back for another fork full! It's even better chilled, so it is the perfect make ahead dish for any occassion.",2003-01-20T18:18:39Z,2003-01-20T18:18:39Z
60656,66907,70190,95743,sugarpea,0,"I'm posting this so others with the same idea will know what to expect.  I wanted to cut down on the butter so I used 3, rather than 6T of butter in the first step.  Other than that I didn't change anything.  There was plenty of butter in the finished product but I'm betting it wasn't as pretty as it would have been had I used more.  The brown sugar and butter didn't soak into the cake as much as it might have, resulting in a crust that covered the plums and blueberries.  Tasted great though.",2003-09-09T18:01:49Z,2003-09-09T18:01:49Z
49067,54571,26306,30886,fmanswife,5,great recipe,2003-06-01T08:16:56Z,2003-06-01T08:16:56Z
16866,20458,28920,43846,jamb7866,5,Thank you for a wonderful recipe.  I made this exactly by your recipe and made Debe's pudding frosting (#18812) with vanilla pudding to top it off.  It was such a big hit at work that my co-workers were brainstorming on different flavor combinations for next time!  Definitly a keeper!,2002-08-02T17:28:44Z,2002-08-02T17:28:44Z
52059,57704,29383,60221,ainsleydoll,5,"We went blueberry picking this weekend and got tons of fresh blueberries. I made these muffins with great anticipation. I thought they were awesome. Moist, tender and full of berries. They are not sweet muffins which is what I like about them. I made two batches. We ate one batch and I put the other in the freezer. So happy!!!",2003-06-30T14:53:36Z,2003-06-30T14:53:36Z
34828,39644,48475,46786,Jade Chapek,4,"This soup was very good, though my husband and I both thought it could use a little more barley (and more broth to compensate, of course).  We substituted cayenne pepper for the red pepper flakes, and added about a 1/2 cup of red wine for a little more body.",2003-01-28T19:31:11Z,2003-01-28T19:31:11Z
60729,66986,56544,34168,KitchenWitch,5,"these are great. I added dried cranberries, a handful of coconut and a few chocolate chips. Since I used a natural peanut butter, it didn't really melt, just softened (which may have been why one reviewer's bars wouldn't stick together) so I poured a little orange juice (maybe 1/4 cup) over the mixture and it stuck together fine. ",2003-09-10T11:46:06Z,2003-09-10T11:46:06Z
58046,64165,16831,45512,tater,5,"I wish I could give you more than five stars for this recipe! These do take a little time - but they're worth every minute. I used whole wheat flour and the taste is incredible! While time consuming, they were very easy to make and 11 out of the 12 came out absolutely perfect with a great pocket. I may never buy store pitas again!",2003-08-19T20:35:37Z,2003-08-19T20:35:37Z
25244,29555,25352,52640,TiaGem,5,"This is a great snack! It is almost Halloween, so I added candy corn and honey-roasted peanuts and put about 1 1/2 cups of it in Halloween decorated baggies. I used microwave popcorn also--2 bags per batch. Everyone is enjoying it immensely!",2002-10-28T14:12:42Z,2002-10-28T14:12:42Z
48881,54377,60930,65955,moxie,5,"Delicious bread and great directions, Missy!! I used half bread flour and half all-purpose (just 'cause that was all I had), and the loaves still rose beautifully. I had a wonderful crispy crust and a beautiful texture. Thanks for sharing this lovely recipe.",2003-06-03T11:37:29Z,2003-06-03T11:37:29Z
31998,36688,49635,36128,Miss Diggy,5,The Japanese use these as a cloth to wipe your face when done with meals.  Use a little lemon in it too!  :),2003-01-04T22:01:53Z,2003-01-04T22:01:53Z
61035,67310,65011,102602,CardaMom,5,"
These waffles are wonderful and so easy to make.I loved the cinnamon and cardamon, they added a wonderful flavor to the waffles. I didn't use the dry buttermilk, but the waffles came out fine without it. My children begged me to make more. These are a definite repeat. Thanks for a great recipe HeatherFeather!!",2003-09-13T09:38:00Z,2003-09-13T09:38:00Z
23367,27375,37994,35166,foodlover,5,I really loved this recipe. I did not have the granuels so instead of water I used 1 cup of chicken broth. This was realy easy and tasted so good. Thank you.,2002-10-10T10:08:30Z,2002-10-10T10:08:30Z
8353,11327,46,34280,wildheart,5,"I used regular sugar, and when it came to the 'Thai jalepenos' I used what we call 'Thai peppers' here in NM. They're little, thin, and short, not like a jalepeno but sure more hot! Anyway, this was excellent.",2002-04-03T13:37:46Z,2002-04-03T13:37:46Z
41066,46140,33076,42720,Susie in Texas,5,"This is a great recipe!  Made it last night and my family absolutely loved it.  I used the fat free chicken soup instead of regular and I added 1 tsp. cumin to the filling.  Then for the topping, I only used 8 oz. of cheese and chose colby-jack.  Half the amount of cheese for the topping was plenty for us.  This one goes in my keeper box!  Thanks, Di.",2003-03-24T02:54:22Z,2003-03-24T02:54:22Z
86832,94348,85830,38085,wendylou,5,This was a great salad recipe. The dressing was very very tasty. I made it up the night before my dinner party and let the flavours mingle. The noodles and the water chestnuts were a nice difference.I didn;t change a thing and I am glad I didn't. I'm always looking for new salads and dressings keep them coming TPubmgjbd,2004-03-21T07:32:18Z,2004-03-21T07:32:18Z
38842,43844,3559,74075,mostlyabaker,3,"This was very easy, but I found the flavor too faint.  I prefer a much spicier cake.",2003-03-06T07:00:15Z,2003-03-06T07:00:15Z
676,1038,9274,3737,Diane Perry,5,this my daughters all time favorite,2001-06-04T11:25:27Z,2001-06-04T11:25:27Z
498,722,4785,8556,debbie ellison,5,"GREAT RECIPES,
MY FATHER IS A FICKLE EATER,BUT HE LOVED THE RICE.KEEP UP THE GOOD WORK..........",2001-04-22T19:54:36Z,2001-04-22T19:54:36Z
90676,98393,17399,82120,H2O1901,5,"What a wonderfully refreshing dish! I used sweet onions - not Vidalias, but small, very mild ones that I recently discovered. I also added a bit of fresh dill. I refrigerated it overnight, and served it with Lizzie-Babette's Greek Chicken with Artichoke Hearts, which was another winner! Next time I might try using yoghurt instead of sour cream, which would be in keeping with the ""Greek"" theme. Now I'm all set for the summertime salad season! Thanks, MizzNezz!",2004-04-14T09:50:40Z,2004-04-14T09:50:40Z
10253,13363,25947,38796,Kym in Ohio,5,My husband loved this meatloaf.He could only say where's the pieces. (My meatloaf always falls apart),2002-05-04T14:36:26Z,2002-05-04T14:36:26Z
6989,9841,18394,22898,BeckyF,5,This recipe is very good.  The only change we made was to use about 1 1/2 cups of frozen broccoli instead of the fresh.  Another suggestion I would make is that each person salt and pepper to their own taste.,2002-03-12T14:46:14Z,2002-03-12T14:46:14Z
82897,90220,83423,127704,Barbara Cricket,5,"Very good!  My husband said that he looked down at his plate and wondered where it went!  He liked it a lot.  I cooked my black beans myself, as opposed to using canned.  Next time I will need to drain them longer, as they are softer than the canned ones.  Also I think the serving sizes are too large.  I cut the recipe in half and it really looks like enough for 4 very large patties or 5-6 smaller ones.  It's a pretty big recipe.  Again, very tasty.  ",2004-02-23T15:58:14Z,2004-02-23T15:58:14Z
